Time	realtime	AlgorhithmStage	AutoDoserStatus	BaseProgramID	CoinOperator	CommandParameter	CurrentError	DelayedError	DoorLock	DoorRelay	DrumLight	EPS	EPS_Error	EPS_Plausible	EPS_PlausibleU8	ErrorCounter	Exception	FinalRpm	FinalRpm0	ForbiddenRpmH	ForbiddenRpmL	HalfLoad	HandledError	Heater	I1	IFull	Inertia	InertiaAccumulator	InertiaSamples	InitialParameter0	MotorSetPoint	Ionizer	IsSpinFinished	MaxAddTime	MaxRed	MaxRpm	Mode_ID	MotorDriverTemperature	MotorPower	MotorSpeed	MotorState	MotorView	NTC	NTC_Error	NWL	NrRed	NrRepeatSt1	NrStage3	NrStage4	NrStage5	NumAnticrease	Overflow	OverFlowDetection	Peak600	PlannedStage	PumpAir	PumpDrain	PumpRecirculation	RawInertia	RawUblHigh	RawUblHighCompensated	RawUblLow	RawUblLowCompensated	RpmB	RpmC	S11Reduction	SafetyRelay	SkipSkip	SkipSpin	SpinHandlerTimer	SpinProfile	SpinProfileB	SpinSkipFlag	SpinState	SpinTimer	St10Time2	St8Rpm1	St9Rpm1	StandBy	StatusBits	StepCounter	SterilTubeAlert	TargetTemperature	TargetWaterLevel	TemperatureID	TimeProgramSelectedTime	TimeToEnd	UIWakeUp	UblAB	UblC	UblEH	UblEL	UblEM	UblFH	UblFL	UblFM	UblH	UblHigh	UblL	UblLow	UblM	UBL_STABILITY_HIGH	UBL_STABILITY_LOW	UblTestValue	ValveAquaStop	ValveCold1	ValveCold2	ValveCold4	ValveHot	WashPhase	WashTimer	WasherLogicState	WaterLevel	eState	option5	MAT_version	PCU_version	MCU_version	Touch_version	DrumOffset_Hight	DrumOffset_Low	WashStep	X_RMS	Y_RMS	Z_RMS	Machine No.	Reserved1	Reserved2	Reserved3	Reserved4	Created By Gorenje Electronic R&D Department	
2023-07-11 09:54:04.96	0:16:58.982350	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	32	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:05.98	0:16:59.996925	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	32	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:06.97	0:17:00.992728	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	32	0	0	0	0	26.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:07.99	0:17:02.004870	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	32	0	0	0	0	26.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:08.97	0:17:02.989731	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	32	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:09.98	0:17:03.999528	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	32	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:10.99	0:17:05.006312	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	32	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:11.97	0:17:05.989607	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	32	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:12.97	0:17:06.992981	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	32	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:14.00	0:17:08.017329	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	32	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:14.98	0:17:08.994621	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	32	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:15.99	0:17:10.008931	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	32	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:16.98	0:17:10.996546	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	32	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:18.00	0:17:12.014437	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:18.99	0:17:13.009161	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:19.98	0:17:13.997225	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:21.00	0:17:15.015431	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:21.99	0:17:16.013764	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:23.00	0:17:17.016057	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:23.99	0:17:18.004841	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:25.01	0:17:19.026685	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:26.01	0:17:20.030556	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	40	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	0	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:26.99	0:17:21.013408	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:28.00	0:17:22.016292	0	1	23	0	2	0	0	1	0	0	616	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	81	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	48	0	12	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:29.00	0:17:23.019156	0	1	23	0	2	0	0	1	0	0	615	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	48	0	15	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:29.99	0:17:24.007335	0	1	23	0	2	0	0	1	0	0	612	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	22	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:31.01	0:17:25.029291	0	1	23	0	2	0	0	1	0	0	607	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	35	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:31.99	0:17:26.011663	0	1	23	0	2	0	0	1	0	0	606	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	37	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:33.01	0:17:27.028676	0	1	23	0	2	0	0	1	0	0	603	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	45	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:34.01	0:17:28.027617	0	1	23	0	2	0	0	1	0	0	602	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	47	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:35.00	0:17:29.021378	0	1	23	0	2	0	0	1	0	0	601	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	50	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:36.00	0:17:30.019264	0	1	23	0	2	0	0	1	0	0	599	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	55	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:37.01	0:17:31.029999	0	1	23	0	2	0	0	1	0	0	596	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	62	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:38.01	0:17:32.026562	0	1	23	0	2	0	0	1	0	0	596	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	62	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:39.00	0:17:33.016845	0	1	23	0	2	0	0	1	0	0	595	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	65	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:40.00	0:17:34.015682	0	1	23	0	2	0	0	1	0	0	594	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	67	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:41.01	0:17:35.025610	0	1	23	0	2	0	0	1	0	0	593	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	70	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:42.01	0:17:36.031851	0	1	23	0	2	0	0	1	0	0	592	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	72	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:43.03	0:17:37.044808	0	1	23	0	2	0	0	1	0	0	592	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	72	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:44.02	0:17:38.035159	0	1	23	0	2	0	0	1	0	0	591	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	75	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:45.01	0:17:39.032495	0	1	23	0	2	0	0	1	0	0	591	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	75	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
2023-07-11 09:54:46.02	0:17:40.043872	0	1	23	0	2	0	0	1	0	0	589	0	0	0	0	0	1000	800	600	700	1	0	0	2500	1	0	0	0	-27	0	1	0	0	20	1000	0	31	0	0	0	0	26.4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	65535	167	0	156	0	800	600	0	0	0	0	0	8	0	0	0	0	30	500	500	0	0	0	5	0	110	4	0	80	0	0	0	800	743	1000	800	543	800	800	160	543	156	800	1	1	0	0	0	1	0	0	3	47	0	80	1	1	3.4.4	001.000.024	001.008.010	000.000.006	79	114	1	0	0	0		230	0	8	1	
