Time	realtime	AlgorhithmStage	AutoDoserStatus	BaseProgramID	CoinOperator	CommandParameter	CurrentError	DelayedError	DoorLock	DoorRelay	DrumLight	EPS	EPS_Error	EPS_Plausible	EPS_PlausibleU8	ErrorCounter	Exception	FinalRpm	FinalRpm0	ForbiddenRpmH	ForbiddenRpmL	HalfLoad	HandledError	Heater	I1	IFull	Inertia	InertiaAccumulator	InertiaSamples	InitialParameter0	MotorSetPoint	Ionizer	IsSpinFinished	MaxAddTime	MaxRed	MaxRpm	Mode_ID	MotorDriverTemperature	MotorPower	MotorSpeed	MotorState	MotorView	NTC	NTC_Error	NWL	NrRed	NrRepeatSt1	NrStage3	NrStage4	NrStage5	NumAnticrease	Overflow	OverFlowDetection	Peak600	PlannedStage	PumpAir	PumpDrain	PumpRecirculation	RawInertia	RawUblHigh	RawUblHighCompensated	RawUblLow	RawUblLowCompensated	RpmB	RpmC	S11Reduction	SafetyRelay	SkipSkip	SkipSpin	SpinHandlerTimer	SpinProfile	SpinProfileB	SpinSkipFlag	SpinState	SpinTimer	St10Time2	St8Rpm1	St9Rpm1	StandBy	StatusBits	StepCounter	SterilTubeAlert	TargetTemperature	TargetWaterLevel	TemperatureID	TimeProgramSelectedTime	TimeToEnd	UIWakeUp	UblAB	UblC	UblEH	UblEL	UblEM	UblFH	UblFL	UblFM	UblH	UblHigh	UblL	UblLow	UblM	UBL_STABILITY_HIGH	UBL_STABILITY_LOW	UblTestValue	ValveAquaStop	ValveCold1	ValveCold2	ValveCold4	ValveHot	WashPhase	WashTimer	WasherLogicState	WaterLevel	eState	option5	MAT_version	PCU_version	MCU_version	Touch_version	DrumOffset_Hight	DrumOffset_Low	WashStep	X_RMS	Y_RMS	Z_RMS	Machine No.	LineVoltage	Reserved1	Reserved2	Created By Gorenje Electronic R&D Department	
2023-07-11 17:12:47.93	0:26:41.239658	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	341	1092	1	0	23.6	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	4	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:12:48.94	0:26:42.242918	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	342	1092	1	0	23.6	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	4	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		220	1	0	
2023-07-11 17:12:49.95	0:26:43.253266	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	342	1093	1	0	23.7	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	4	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		220	1	0	
2023-07-11 17:12:50.97	0:26:44.272541	109	1	29	0	2	0	0	1	0	0	622	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	342	1093	1	0	23.7	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	4	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	-2	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:12:51.94	0:26:45.247930	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	342	1092	1	0	23.7	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	4	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:12:52.94	0:26:46.249252	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	343	1092	1	0	23.7	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	4	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:12:53.97	0:26:47.270644	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	343	1092	1	0	23.7	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	4	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:12:54.99	0:26:48.291912	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	339	1093	1	0	23.7	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	4	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:12:55.97	0:26:49.274285	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	338	1093	1	0	23.7	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	4	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:12:56.94	0:26:50.245688	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	338	1093	1	0	23.7	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	4	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:12:57.94	0:26:51.248042	109	1	29	0	2	0	0	1	0	0	622	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	340	1092	1	0	23.8	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	4	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	-2	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:12:58.94	0:26:52.249374	109	1	29	0	2	0	0	1	0	0	622	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	339	1093	1	0	23.8	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	4	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	-2	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:12:59.95	0:26:53.250697	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	339	1093	1	0	23.8	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:00.96	0:26:54.265979	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	339	1093	1	0	23.8	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:01.96	0:26:55.266305	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	337	1093	1	0	23.8	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:02.95	0:26:56.254661	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	338	1093	1	0	23.8	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:03.95	0:26:57.256206	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	338	1093	1	0	23.8	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:04.96	0:26:58.260463	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	338	1093	1	0	23.8	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:05.96	0:26:59.263778	109	1	29	0	2	0	0	1	0	0	622	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	341	1093	1	0	23.9	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	-2	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:06.96	0:27:00.269479	109	1	29	0	2	0	0	1	0	0	622	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	337	1093	1	0	23.9	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	-2	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:07.97	0:27:01.275786	109	1	29	0	2	0	0	1	0	0	622	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	337	1093	1	0	23.9	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	-2	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:08.95	0:27:02.259157	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	340	1093	1	0	23.9	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:09.96	0:27:03.267483	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	339	1093	1	0	23.9	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:10.98	0:27:04.279805	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	339	1093	1	0	23.9	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:11.97	0:27:05.274145	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	339	1093	1	0	23.9	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:12.96	0:27:06.261397	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	336	1093	1	0	23.9	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:13.96	0:27:07.264713	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	337	1093	1	0	23.9	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:14.96	0:27:08.263043	109	1	29	0	2	0	0	1	0	0	622	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	337	1093	1	0	24.0	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	-2	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:15.96	0:27:09.269351	109	1	29	0	2	0	0	1	0	0	622	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	30	337	1093	1	0	24.0	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	-2	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:16.97	0:27:10.273665	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	31	338	1093	1	0	24.0	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:17.96	0:27:11.265022	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	31	338	1093	1	0	24.0	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:18.96	0:27:12.268335	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	31	336	1093	1	0	24.0	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:19.97	0:27:13.272645	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	31	337	1093	1	0	24.0	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:20.97	0:27:14.273006	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	31	336	1093	1	0	24.0	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:21.99	0:27:15.291447	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	31	336	1093	1	0	24.0	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:22.99	0:27:16.294762	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	31	339	1093	1	0	24.1	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:23.98	0:27:17.285845	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	31	336	1093	1	0	24.1	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:25.00	0:27:18.309107	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	31	336	1093	1	0	24.1	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:25.97	0:27:19.277562	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	31	338	1093	1	0	24.1	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:26.97	0:27:20.272984	109	1	29	0	2	0	0	1	0	0	621	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	31	339	1093	1	0	24.1	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	0	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:27.98	0:27:21.283282	109	1	29	0	2	0	0	1	0	0	622	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	31	337	1093	1	0	24.1	0	0	3	0	3	4	1	0	0	0	1	10	14	1	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	-2	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
2023-07-11 17:13:28.98	0:27:22.283644	109	1	29	0	2	0	0	1	0	0	622	0	0	0	0	0	1093	1093	1050	1050	3	0	0	2500	1	3057	109	0	3	1093	4	1	0	30	1093	0	31	337	1093	1	0	24.1	0	0	3	0	3	4	1	0	0	0	1	10	14	0	0	65535	281	0	148	0	1000	800	0	0	0	0	0	9	0	0	0	0	60	500	600	0	0	10	5	0	0	4	0	3	0	0	0	800	713	1000	800	513	800	800	559	513	148	800	4	14	0	0	0	0	0	0	7	0	0	-2	1	1	3.4.5.1	001.000.016	001.009.023	000.000.006	100	125	19	0	0	0		218	1	0	
